STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,INDICATOR,Indicator,GEO_PICT,Pacific Island Countries and territories,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,INCOME,Income,EDUCATION,Education level,OCCUPATION,Occupation,COMPOSITE_BREAKDOWN,Composite breakdown,DISABILITY,Disability,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,REPORTING_TYPE,Reporting type,NATURE,Nature,DATA_SOURCE,Data source,OBS_STATUS,Observation Status,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,42.49,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,41.9,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,41.32,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,40.76,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,40.21,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,39.68,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,39.17,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,38.66,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,38.17,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,37.7,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,37.23,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FM,Micronesia (Federated States of),_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,10.8,,RATIO_POP,ratio to total population,G,Global,E,Estimated,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,MH,Marshall Islands,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,86.44,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,3.83,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,3.83,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,3.83,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,3.83,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,3.83,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,3.84,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,3.86,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,3.87,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,3.89,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,3.9,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,3.91,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,3.93,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,3.94,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,3.96,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,3.97,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,3.98,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,4,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,4.01,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,4.03,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,4.04,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,4.05,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,4.05,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,PG,Papua New Guinea,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,4.05,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,0.08,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,0.08,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,0.08,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,0.08,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,0.08,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,0.07,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,0.07,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,0.07,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,0.07,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,0.07,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,0.07,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,0.06,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,0.06,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,0.06,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,0.06,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,0.06,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,0.06,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,0.05,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,0.05,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,0.05,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,0,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,0,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,FJ,Fiji,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,0,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_DEFECT,6.2.1 Population practicing open defecation,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,27.14,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
